Country,Year,Month,Date,Breakdown_Type,Breakdown_Category,Percentage
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),-43.2
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),5.62
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),28.1
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),79.48
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),-6.22
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),2.99
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),21.97
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),18.01
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),3.95
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),2.07
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),66.49
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),17.7
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),49.01
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),34.01
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),31.25
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),3.05
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),2.44
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),0.6
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),0.36
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),0.11
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),4.02
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),91.65
Kenya,2020,09,2020-09,Firm Size,Size: Micro (0-4),1.22
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),41.9
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),50.01
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),-39.46
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),20.64
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),16.87
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),73.37
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),-6.42
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),11.43
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),6.94
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),18.85
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),20.98
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),6.14
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),4.98
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),81.98
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),30.52
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),53.68
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),38.84
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),28.11
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),2.87
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),2.86
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),0.09
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),0.71
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),3.74
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),94.08
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),2.11
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),4.09
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),-1.59
Kenya,2020,09,2020-09,Firm Size,Size: Small (5-19),85.26
Kenya,2020,09,2020-09,National Average,National Average,41.76
Kenya,2020,09,2020-09,National Average,National Average,52.63
Kenya,2020,09,2020-09,National Average,National Average,38.82
Kenya,2020,09,2020-09,National Average,National Average,39.9
Kenya,2020,09,2020-09,National Average,National Average,42.62
Kenya,2020,09,2020-09,National Average,National Average,51.88
Kenya,2020,09,2020-09,National Average,National Average,38.08
Kenya,2020,09,2020-09,National Average,National Average,45.88
Kenya,2020,09,2020-09,National Average,National Average,53.72
Kenya,2020,09,2020-09,National Average,National Average,52.64
Kenya,2020,09,2020-09,National Average,National Average,-39.24
Kenya,2020,09,2020-09,National Average,National Average,-22.94
Kenya,2020,09,2020-09,National Average,National Average,-35.04
Kenya,2020,09,2020-09,National Average,National Average,-38.96
Kenya,2020,09,2020-09,National Average,National Average,-41.81
Kenya,2020,09,2020-09,National Average,National Average,14.78
Kenya,2020,09,2020-09,National Average,National Average,12.75
Kenya,2020,09,2020-09,National Average,National Average,13.3
Kenya,2020,09,2020-09,National Average,National Average,21.01
Kenya,2020,09,2020-09,National Average,National Average,11.65
Kenya,2020,09,2020-09,National Average,National Average,22.41
Kenya,2020,09,2020-09,National Average,National Average,20.23
Kenya,2020,09,2020-09,National Average,National Average,18.58
Kenya,2020,09,2020-09,National Average,National Average,18.53
Kenya,2020,09,2020-09,National Average,National Average,25.61
Kenya,2020,09,2020-09,National Average,National Average,74.44
Kenya,2020,09,2020-09,National Average,National Average,51.07
Kenya,2020,09,2020-09,National Average,National Average,77.17
Kenya,2020,09,2020-09,National Average,National Average,75.55
Kenya,2020,09,2020-09,National Average,National Average,75.63
Kenya,2020,09,2020-09,National Average,National Average,-5.84
Kenya,2020,09,2020-09,National Average,National Average,-2.42
Kenya,2020,09,2020-09,National Average,National Average,-5.77
Kenya,2020,09,2020-09,National Average,National Average,-4.06
Kenya,2020,09,2020-09,National Average,National Average,-7.55
Kenya,2020,09,2020-09,National Average,National Average,14.46
Kenya,2020,09,2020-09,National Average,National Average,19.63
Kenya,2020,09,2020-09,National Average,National Average,25.97
Kenya,2020,09,2020-09,National Average,National Average,12.33
Kenya,2020,09,2020-09,National Average,National Average,13.12
Kenya,2020,09,2020-09,National Average,National Average,4.91
Kenya,2020,09,2020-09,National Average,National Average,7.56
Kenya,2020,09,2020-09,National Average,National Average,6.66
Kenya,2020,09,2020-09,National Average,National Average,1.62
Kenya,2020,09,2020-09,National Average,National Average,7.15
Kenya,2020,09,2020-09,National Average,National Average,19.33
Kenya,2020,09,2020-09,National Average,National Average,9.33
Kenya,2020,09,2020-09,National Average,National Average,19.25
Kenya,2020,09,2020-09,National Average,National Average,24.8
Kenya,2020,09,2020-09,National Average,National Average,15.81
Kenya,2020,09,2020-09,National Average,National Average,19.12
Kenya,2020,09,2020-09,National Average,National Average,28.34
Kenya,2020,09,2020-09,National Average,National Average,18.11
Kenya,2020,09,2020-09,National Average,National Average,19.02
Kenya,2020,09,2020-09,National Average,National Average,18.36
Kenya,2020,09,2020-09,National Average,National Average,4.67
Kenya,2020,09,2020-09,National Average,National Average,2.04
Kenya,2020,09,2020-09,National Average,National Average,3.64
Kenya,2020,09,2020-09,National Average,National Average,4.2
Kenya,2020,09,2020-09,National Average,National Average,5.48
Kenya,2020,09,2020-09,National Average,National Average,3.28
Kenya,2020,09,2020-09,National Average,National Average,3.14
Kenya,2020,09,2020-09,National Average,National Average,2.71
Kenya,2020,09,2020-09,National Average,National Average,2.29
Kenya,2020,09,2020-09,National Average,National Average,4.21
Kenya,2020,09,2020-09,National Average,National Average,74.67
Kenya,2020,09,2020-09,National Average,National Average,83.64
Kenya,2020,09,2020-09,National Average,National Average,75.67
Kenya,2020,09,2020-09,National Average,National Average,67.65
Kenya,2020,09,2020-09,National Average,National Average,79.9
Kenya,2020,09,2020-09,National Average,National Average,27.29
Kenya,2020,09,2020-09,National Average,National Average,45.77
Kenya,2020,09,2020-09,National Average,National Average,30.65
Kenya,2020,09,2020-09,National Average,National Average,21.04
Kenya,2020,09,2020-09,National Average,National Average,30.32
Kenya,2020,09,2020-09,National Average,National Average,51.77
Kenya,2020,09,2020-09,National Average,National Average,63.34
Kenya,2020,09,2020-09,National Average,National Average,53.21
Kenya,2020,09,2020-09,National Average,National Average,50.91
Kenya,2020,09,2020-09,National Average,National Average,50.96
Kenya,2020,09,2020-09,National Average,National Average,36.14
Kenya,2020,09,2020-09,National Average,National Average,40.15
Kenya,2020,09,2020-09,National Average,National Average,36.37
Kenya,2020,09,2020-09,National Average,National Average,35.96
Kenya,2020,09,2020-09,National Average,National Average,35.8
Kenya,2020,09,2020-09,National Average,National Average,31.9
Kenya,2020,09,2020-09,National Average,National Average,41.17
Kenya,2020,09,2020-09,National Average,National Average,30.43
Kenya,2020,09,2020-09,National Average,National Average,29.58
Kenya,2020,09,2020-09,National Average,National Average,33.16
Kenya,2020,09,2020-09,National Average,National Average,3.43
Kenya,2020,09,2020-09,National Average,National Average,2.9
Kenya,2020,09,2020-09,National Average,National Average,0.3
Kenya,2020,09,2020-09,National Average,National Average,0.3
Kenya,2020,09,2020-09,National Average,National Average,0.59
Kenya,2020,09,2020-09,National Average,National Average,5.59
Kenya,2020,09,2020-09,National Average,National Average,2.06
Kenya,2020,09,2020-09,National Average,National Average,1.96
Kenya,2020,09,2020-09,National Average,National Average,1.94
Kenya,2020,09,2020-09,National Average,National Average,0.23
Kenya,2020,09,2020-09,National Average,National Average,2.66
Kenya,2020,09,2020-09,National Average,National Average,2.14
Kenya,2020,09,2020-09,National Average,National Average,0.41
Kenya,2020,09,2020-09,National Average,National Average,0.53
Kenya,2020,09,2020-09,National Average,National Average,1.28
Kenya,2020,09,2020-09,National Average,National Average,4.09
Kenya,2020,09,2020-09,National Average,National Average,3.79
Kenya,2020,09,2020-09,National Average,National Average,0.27
Kenya,2020,09,2020-09,National Average,National Average,0.14
Kenya,2020,09,2020-09,National Average,National Average,0.11
Kenya,2020,09,2020-09,National Average,National Average,3.76
Kenya,2020,09,2020-09,National Average,National Average,92.56
Kenya,2020,09,2020-09,National Average,National Average,1.37
Kenya,2020,09,2020-09,National Average,National Average,2.95
Kenya,2020,09,2020-09,National Average,National Average,90.29
Kenya,2020,09,2020-09,National Average,National Average,1.81
Kenya,2020,09,2020-09,National Average,National Average,4.98
Kenya,2020,09,2020-09,National Average,National Average,93.72
Kenya,2020,09,2020-09,National Average,National Average,0.26
Kenya,2020,09,2020-09,National Average,National Average,3.53
Kenya,2020,09,2020-09,National Average,National Average,93.69
Kenya,2020,09,2020-09,National Average,National Average,0.9
Kenya,2020,09,2020-09,National Average,National Average,3.85
Kenya,2020,09,2020-09,National Average,National Average,91.65
Kenya,2020,09,2020-09,National Average,National Average,1.9
Kenya,2020,09,2020-09,National Average,National Average,4.52
Kenya,2020,09,2020-09,National Average,National Average,2.02
Kenya,2020,09,2020-09,National Average,National Average,3.61
Kenya,2020,09,2020-09,National Average,National Average,4.91
Kenya,2020,09,2020-09,National Average,National Average,5.01
Kenya,2020,09,2020-09,National Average,National Average,-0.91
Kenya,2020,09,2020-09,National Average,National Average,0.25
Kenya,2020,09,2020-09,National Average,National Average,-3.29
Kenya,2020,09,2020-09,National Average,National Average,0.66
Kenya,2020,09,2020-09,National Average,National Average,-1.61
Kenya,2020,09,2020-09,National Average,National Average,88.82
Kenya,2020,09,2020-09,National Average,National Average,84.22
Kenya,2020,09,2020-09,National Average,National Average,85.95
Kenya,2020,09,2020-09,National Average,National Average,89.9
Kenya,2020,09,2020-09,National Average,National Average,89.51
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),84.81
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),35.66
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),-25.09
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),8.92
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),80.15
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),12.54
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),15.49
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),30.44
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),30.27
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),34.29
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),14.74
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),6.8
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),25.25
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),28.32
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),0.84
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),15.24
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),41.63
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),14.14
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),2.85
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),18.49
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),42.8
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),11.96
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),13.29
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),48.02
Kenya,2021,04,2021-04,Firm Size,Size: Large (100+),92.3
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),72.2
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),37.47
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),-32.36
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),4.9
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),83.21
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),11.25
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),10.9
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),30.69
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),18.39
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),23.75
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),23.57
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),6.31
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),22.2
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),24.51
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),0.27
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),11.87
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),30.96
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),8.41
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),7.78
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),11.38
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),49.69
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),4.37
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),13.97
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),11.03
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),31.39
Kenya,2021,04,2021-04,Firm Size,Size: Medium (20-99),79.47
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),53.7
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),31.52
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),-29.94
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),5.95
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),88.78
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),10.54
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),7.04
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),20.84
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),7.69
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),12.52
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),2.97
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),16.92
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),18.59
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),0.74
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),6.87
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),20.7
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),5.44
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),9.38
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),7.09
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),58.19
Kenya,2021,04,2021-04,Firm Size,Size: Micro (0-4),4.73
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),57.66
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),32.37
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),-29.71
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),5.8
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),85.26
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),10.19
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),2.59
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),28.26
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),20.27
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),13.33
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),16.84
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),4.75
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),18.0
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),18.67
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),0.07
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),8.16
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),24.73
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),6.91
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),7.84
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),8.12
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),65.53
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),3.48
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),8.85
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),11.52
Kenya,2021,04,2021-04,Firm Size,Size: Small (5-19),63.86
